"Freq [GHz]","ReflectanceTM []"
33.6,0.996968380743342
33.61,0.996975867505921
33.62,0.996983377872064
33.63,0.996990910739301
33.64,0.99699846500826
33.65,0.997006039582696
33.66,0.997013633369651
33.67,0.997021245279521
33.68,0.997028874226166
33.69,0.997036519127019
33.7,0.997044178903175
33.71,0.997051852479463
33.72,0.997059538784599
33.73,0.997067236751229
33.74,0.997074945316042
33.75,0.997082663419863
33.76,0.997090390007719
33.77,0.997098124028964
33.78,0.997105864437358
33.79,0.997113610191115
33.8,0.997121360253052
33.81,0.997129113590607
33.82,0.997136869175976
33.83,0.997144625986151
33.84,0.997152383003027
33.85,0.997160139213484
33.86,0.997167893609449
33.87,0.997175645187956
33.88,0.997183392951275
33.89,0.997191135906921
33.9,0.997198873067786
33.91,0.997206603452171
33.92,0.997214326083857
33.93,0.997222039992217
33.94,0.997229744212219
33.95,0.997237437784537
33.96,0.997245119755621
33.97,0.997252789177721
33.98,0.997260445108989
33.99,0.997268086613534
34,0.99727571276147
34.01,0.997283322628965
34.02,0.997290915298351
34.03,0.997298489858131
34.04,0.997306045403026
34.05,0.997313581034109
34.06,0.997321095858772
34.07,0.997328588990802
34.08,0.997336059550503
34.09,0.997343506664612
34.1,0.997350929466481
34.11,0.997358327096059
34.12,0.997365698699932
34.13,0.997373043431419
34.14,0.997380360450549
34.15,0.997387648924193
34.16,0.997394908026015
34.17,0.997402136936585
34.18,0.997409334843385
34.19,0.997416500940844
34.2,0.997423634430427
34.21,0.997430734520595
34.22,0.997437800426918
34.23,0.997444831372059
34.24,0.997451826585848
34.25,0.997458785305281
34.26,0.997465706774564
34.27,0.997472590245181
34.28,0.997479434975862
34.29,0.997486240232652
34.3,0.997493005288971
34.31,0.997499729425563
34.32,0.997506411930582
34.33,0.997513052099615
34.34,0.997519649235681
34.35,0.997526202649293
34.36,0.997532711658422
34.37,0.997539175588598
34.38,0.997545593772881
34.39,0.997551965551873
34.4,0.997558290273793
34.41,0.997564567294434
