"Freq [GHz]","ReflectanceTE []"
36.02,0.998167082546785
36.03,0.99816648027676
36.04,0.998165871159312
36.05,0.99816525511538
36.06,0.998164632066125
36.07,0.998164001932909
36.08,0.998163364637314
36.09,0.99816272010118
36.1,0.998162068246553
36.11,0.998161408995758
36.12,0.998160742271346
36.13,0.998160067996168
36.14,0.998159386093314
36.15,0.998158696486183
36.16,0.998157999098453
36.17,0.998157293854084
36.18,0.998156580677368
36.19,0.99815585949288
36.2,0.998155130225554
36.21,0.99815439280061
36.22,0.998153647143639
36.23,0.998152893180557
36.24,0.998152130837627
36.25,0.998151360041514
36.26,0.998150580719179
36.27,0.998149792798009
36.28,0.998148996205759
36.29,0.998148190870584
36.3,0.998147376721015
36.31,0.998146553686004
36.32,0.998145721694899
36.33,0.998144880677471
36.34,0.998144030563938
36.35,0.998143171284903
36.36,0.998142302771472
36.37,0.998141424955136
36.38,0.99814053776788
36.39,0.99813964114214
36.4,0.998138735010799
36.41,0.998137819307245
36.42,0.998136893965325
36.43,0.998135958919377
36.44,0.998135014104231
36.45,0.998134059455224
36.46,0.998133094908208
36.47,0.998132120399509
36.48,0.998131135866023
36.49,0.998130141245146
36.5,0.998129136474794
36.51,0.998128121493436
36.52,0.998127096240101
36.53,0.998126060654329
36.54,0.998125014676234
36.55,0.998123958246506
36.56,0.998122891306388
36.57,0.998121813797693
36.58,0.99812072566283
36.59,0.998119626844769
36.6,0.998118517287081
36.61,0.998117396933941
36.62,0.998116265730114
36.63,0.998115123620957
36.64,0.99811397055249
36.65,0.998112806471289
36.66,0.998111631324583
36.67,0.998110445060221
36.68,0.998109247626697
36.69,0.998108038973114
36.7,0.99810681904925
36.71,0.998105587805507
36.72,0.998104345192942
36.73,0.998103091163276
36.74,0.998101825668882
36.75,0.998100548662781
36.76,0.998099260098716
36.77,0.998097959931059
36.78,0.998096648114866
36.79,0.99809532460588
36.8,0.998093989360551
36.81,0.998092642335974
36.82,0.998091283489988
36.83,0.998089912781098
36.84,0.998088530168522
36.85,0.998087135612189
36.86,0.998085729072728
36.87,0.998084310511496
36.88,0.998082879890545
36.89,0.99808143717267
36.9,0.998079982321368
36.91,0.998078515300894
36.92,0.998077036076211
36.93,0.998075544613019
36.94,0.99807404087775
