"Freq [GHz]","ReflectanceTE []"
32.3,0.719940589896733
32.31,0.718838149398273
32.32,0.717737036472231
32.33,0.716637258873353
32.34,0.715538824424574
32.35,0.714441741017491
32.36,0.713346016612981
32.37,0.712251659241699
32.38,0.711158677004695
32.39,0.71006707807395
32.4,0.708976870692927
32.41,0.707888063177201
32.42,0.706800663914984
32.43,0.705714681367742
32.44,0.704630124070785
32.45,0.703547000633826
32.46,0.702465319741618
32.47,0.701385090154551
32.48,0.700306320709239
32.49,0.699229020319152
32.5,0.698153197975222
32.51,0.69707886274648
32.52,0.69600602378067
32.53,0.694934690304892
32.54,0.693864871626231
32.55,0.692796577132405
32.56,0.691729816292405
32.57,0.690664598657173
32.58,0.689600933860225
32.59,0.688538831618341
32.6,0.687478301732206
32.61,0.686419354087139
32.62,0.685361998653707
32.63,0.68430624548843
32.64,0.683252104734515
32.65,0.682199586622487
32.66,0.681148701470925
32.67,0.68009945968717
32.68,0.679051871768027
32.69,0.678005948300478
32.7,0.676961699962417
32.71,0.675919137523384
32.72,0.674878271845282
32.73,0.673839113883124
32.74,0.672801674685781
32.75,0.671765965396741
32.76,0.670731997254855
32.77,0.669699781595102
32.78,0.668669329849365
32.79,0.667640653547228
32.8,0.666613764316679
32.81,0.665588673885011
32.82,0.664565394079519
32.83,0.663543936828358
32.84,0.662524314161329
32.85,0.661506538210674
32.86,0.660490621211939
32.87,0.659476575504753
32.88,0.65846441353368
32.89,0.657454147849081
32.9,0.656445791107893
32.91,0.655439356074553
32.92,0.654434855621802
32.93,0.653432302731577
32.94,0.652431710495865
32.95,0.651433092117593
32.96,0.650436460911505
32.97,0.64944183030505
32.98,0.648449213839277
32.99,0.64745862516975
33,0.646470078067444
33.01,0.64548358641968
33.02,0.644499164231006
33.03,0.64351682562422
33.04,0.642536584841186
33.05,0.641558456243871
33.06,0.640582454315273
33.07,0.639608593660355
33.08,0.638636889007052
33.09,0.637667355207197
33.1,0.636700007237551
33.11,0.635734860200752
33.12,0.634771929326338
33.13,0.633811229971722
33.14,0.632852777623227
33.15,0.6318965878971
33.16,0.630942676540509
33.17,0.629991059432607
33.18,0.629041752585557
33.19,0.628094772145598
33.2,0.627150134394053
33.21,0.626207855748447
33.22,0.625267952763548
33.23,0.624330442132439
33.24,0.623395340687613
33.25,0.622462665402079
33.26,0.621532433390442
33.27,0.62060466191001
33.28,0.619679368361937
33.29,0.618756570292323
33.3,0.617836285393349
33.31,0.61691853150443
33.32,0.616003326613352
33.33,0.615090688857423
33.34,0.614180636524665
33.35,0.613273188054946
33.36,0.612368362041197
33.37,0.611466177230586
33.38,0.610566652525697
33.39,0.609669806985779
33.4,0.608775659827901
33.41,0.607884230428235
33.42,0.606995538323242
33.43,0.606109603210922
33.44,0.605226444952067
33.45,0.604346083571503
33.46,0.60346853925938
33.47,0.602593832372406
33.48,0.601721983435154
33.49,0.600853013141346
33.5,0.599986942355133
33.51,0.599123792112423
33.52,0.598263583622195
33.53,0.59740633826779
33.54,0.596552077608275
33.55,0.595700823379775
33.56,0.594852597496811
33.57,0.59400742205366
33.58,0.593165319325737
33.59,0.592326311770935
33.6,0.591490422031039
33.61,0.590657672933107
33.62,0.589828087490859
33.63,0.589001688906102
33.64,0.588178500570134
33.65,0.587358546065178
33.66,0.586541849165808
33.67,0.585728433840402
33.68,0.58491832425258
33.69,0.584111544762682
33.7,0.583308119929228
33.71,0.582508074510376
33.72,0.581711433465452
33.73,0.580918221956402
33.74,0.580128465349319
33.75,0.579342189215952
33.76,0.578559419335209
33.77,0.577780181694713
33.78,0.577004502492327
33.79,0.576232408137692
33.8,0.575463925253792
33.81,0.574699080678521
33.82,0.573937901466238
33.83,0.573180414889366
33.84,0.572426648439963
33.85,0.571676629831342
33.86,0.57093038699965
33.87,0.570187948105491
33.88,0.56944934153556
33.89,0.568714595904256
33.9,0.567983740055333
33.91,0.56725680306354
33.92,0.566533814236259
33.93,0.565814803115215
33.94,0.565099799478094
33.95,0.564388833340243
33.96,0.563681934956375
33.97,0.562979134822221
33.98,0.562280463676268
33.99,0.561585952501448
34,0.560895632526877
34.01,0.560209535229554
34.02,0.559527692336097
34.03,0.558850135824505
34.04,0.558176897925874
34.05,0.557508011126178
34.06,0.556843508168012
34.07,0.556183422052351
34.08,0.555527786040374
34.09,0.554876633655166
34.1,0.554229998683586
34.11,0.553587915178002
34.12,0.552950417458136
34.13,0.552317540112832
34.14,0.551689318001896
34.15,0.551065786257916
34.16,0.550446980288065
34.17,0.54983293577597
34.18,0.549223688683501
34.19,0.548619275252655
34.2,0.548019732007384
34.21,0.547425095755448
34.22,0.546835403590287
34.23,0.546250692892855
34.24,0.545671001333532
34.25,0.545096366873947
34.26,0.544526827768895
34.27,0.543962422568186
34.28,0.543403190118556
34.29,0.542849169565536
34.3,0.54230040035534
34.31,0.541756922236795
34.32,0.541218775263198
34.33,0.540685999794231
34.34,0.540158636497878
34.35,0.539636726352298
34.36,0.539120310647785
34.37,0.538609430988622
34.38,0.538104129295019
34.39,0.537604447805036
34.4,0.537110429076483
34.41,0.536622115988824
34.42,0.536139551745108
34.43,0.535662779873895
34.44,0.535191844231133
34.45,0.534726789002113
34.46,0.534267658703358
34.47,0.533814498184552
34.48,0.533367352630425
34.49,0.532926267562694
34.5,0.532491288841963
34.51,0.532062462669602
34.52,0.531639835589676
34.53,0.531223454490852
34.54,0.53081336660825
34.55,0.530409619525381
34.56,0.530012261176011
34.57,0.529621339846043
34.58,0.529236904175396
34.59,0.528859003159879
34.6,0.528487686153048
34.61,0.528123002868075
34.62,0.527765003379573
34.63,0.527413738125477
34.64,0.527069257908848
34.65,0.526731613899703
34.66,0.526400857636847
34.67,0.526077041029659
34.68,0.52576021635991
34.69,0.525450436283535
34.7,0.525147753832402
34.71,0.524852222416096
34.72,0.524563895823639
34.73,0.524282828225262
34.74,0.524009074174088
34.75,0.523742688607875
34.76,0.52348372685069
34.77,0.5232322446146
34.78,0.5229882980013
34.79,0.522751943503802
34.8,0.522523238008037
34.81,0.522302238794466
34.82,0.52208900353965
34.83,0.521883590317858
34.84,0.521686057602577
34.85,0.521496464268059
34.86,0.521314869590816
34.87,0.521141333251092
34.88,0.520975915334344
34.89,0.52081867633265
34.9,0.520669677146115
34.91,0.520528979084262
34.92,0.520396643867379
34.93,0.520272733627837
34.94,0.520157310911395
34.95,0.520050438678437
34.96,0.519952180305233
34.97,0.519862599585131
34.98,0.519781760729709
34.99,0.519709728369921
35,0.519646567557189
35.01,0.519592343764458
35.02,0.519547122887238
35.03,0.519510971244555
35.04,0.519483955579928
35.05,0.519466143062247
35.06,0.519457601286657
35.07,0.519458398275355
35.08,0.519468602478384
35.09,0.519488282774329
35.1,0.519517508471049
35.11,0.51955634930625
35.12,0.519604875448114
35.13,0.519663157495818
35.14,0.519731266480006
35.15,0.519809273863222
35.16,0.519897251540282
35.17,0.519995271838595
35.18,0.520103407518411
35.19,0.520221731773028
35.2,0.520350318228919
35.21,0.520489240945833
35.22,0.52063857441677
35.23,0.520798393567965
35.24,0.520968773758743
35.25,0.521149790781345
35.26,0.521341520860658
35.27,0.521544040653905
35.28,0.52175742725021
35.29,0.521981758170161
35.3,0.522217111365218
35.31,0.522463565217092
35.32,0.522721198537045
35.33,0.52299009056508
35.34,0.523270320969056
35.35,0.523561969843729
35.36,0.523865117709711
35.37,0.524179845512313
35.38,0.524506234620298
35.39,0.524844366824585
35.4,0.525194324336796
35.41,0.525556189787747
35.42,0.525930046225838
35.43,0.526315977115301
35.44,0.526714066334402
35.45,0.527124398173496
35.46,0.527547057332988
35.47,0.527982128921181
35.48,0.528429698452019
35.49,0.528889851842706
35.5,0.529362675411197
35.51,0.529848255873619
35.52,0.530346680341491
35.53,0.530858036318905
35.54,0.531382411699502
35.55,0.531919894763398
35.56,0.532470574173901
35.57,0.533034538974162
35.58,0.533611878583622
35.59,0.534202682794394
35.6,0.534807041767461
35.61,0.535425046028711
35.62,0.536056786464879
35.63,0.536702354319306
35.64,0.537361841187536
35.65,0.538035339012804
35.66,0.538722940081307
35.67,0.539424737017376
35.68,0.540140822778432
35.69,0.540871290649815
35.7,0.541616234239432
35.71,0.542375747472216
35.72,0.543149924584461
35.73,0.543938860117907
35.74,0.544742648913716
35.75,0.545561386106225
35.76,0.54639516711653
35.77,0.547244087645878
35.78,0.548108243668853
35.79,0.548987731426395
35.8,0.549882647418605
35.81,0.550793088397349
35.82,0.551719151358675
35.83,0.552660933534997
35.84,0.55361853238709
35.85,0.554592045595866
35.86,0.555581571053949
35.87,0.556587206857001
35.88,0.557609051294841
35.89,0.558647202842372
35.9,0.559701760150207
35.91,0.560772822035142
35.92,0.561860487470344
35.93,0.562964855575315
35.94,0.564086025605639
35.95,0.565224096942432
35.96,0.566379169081608
35.97,0.567551341622838
35.98,0.568740714258318
35.99,0.569947386761212
36,0.571171458973883
36.01,0.572413030795851
36.02,0.573672202171481
36.03,0.574949073077401
36.04,0.576243743509662
36.05,0.577556313470579
36.06,0.578886882955396
36.07,0.580235551938518
36.08,0.581602420359603
36.09,0.582987588109288
36.1,0.584391155014637
36.11,0.585813220824313
36.12,0.587253885193451
36.13,0.5887132476682
36.14,0.590191407670015
36.15,0.591688464479619
36.16,0.593204517220629
36.17,0.594739664842939
36.18,0.596294006105739
36.19,0.597867639560197
36.2,0.599460663531938
36.21,0.601073176103039
36.22,0.602705275093839
36.23,0.604357058044364
36.24,0.606028622195398
36.25,0.607720064469322
36.26,0.609431481450478
36.27,0.611162969365336
36.28,0.612914624062242
36.29,0.61468654099087
36.3,0.616478815181291
36.31,0.618291541222736
36.32,0.620124813242015
36.33,0.621978724881564
36.34,0.623853369277177
36.35,0.625748839035346
36.36,0.627665226210331
36.37,0.629602622280761
36.38,0.63156111812601
36.39,0.633540804002128
36.4,0.635541769517441
36.41,0.637564103607836
36.42,0.639607894511644
36.43,0.64167322974418
36.44,0.643760196071932
36.45,0.645868879486406
36.46,0.647999365177589
36.47,0.650151737507052
36.48,0.65232607998077
36.49,0.654522475221457
36.5,0.656741004940676
36.51,0.658981749910504
36.52,0.661244789934906
36.53,0.663530203820702
36.54,0.665838069348233
36.55,0.668168463241642
36.56,0.670521461138838
36.57,0.672897137561066
36.58,0.675295565882206
36.59,0.677716818297657
36.6,0.680160965792935
36.61,0.682628078111905
36.62,0.685118223724714
36.63,0.68763146979533
36.64,0.690167882148835
36.65,0.692727525238357
36.66,0.695310462111639
36.67,0.697916754377405
36.68,0.700546462171303
36.69,0.703199644121594
36.7,0.705876357314559
36.71,0.708576657259579
36.72,0.711300597853928
36.73,0.7140482313473
36.74,0.716819608306053
36.75,0.71961477757715
36.76,0.722433786251916
36.77,0.725276679629445
36.78,0.72814350117981
36.79,0.731034292507024
36.8,0.733949093311756
36.81,0.736887941353824
36.82,0.739850872414488
36.83,0.742837920258506
36.84,0.745849116596012
36.85,0.748884491044187
36.86,0.751944071088781
36.87,0.755027882045415
36.88,0.758135947020782
36.89,0.761268286873644
36.9,0.764424920175747
36.91,0.76760586317257
36.92,0.770811129743961
36.93,0.774040731364723
36.94,0.777294677065026
36.95,0.780572973390838
36.96,0.783875624364217
36.97,0.787202631443595
36.98,0.790553993484047
36.99,0.793929706697486
37,0.797329764612869
37.01,0.800754158036498
37.02,0.804202875012176
37.03,0.807675900781616
37.04,0.811173217744723
37.05,0.814694805420055
37.06,0.81824064040538
37.07,0.821810696338274
37.08,0.825404943856937
37.09,0.829023350561054
37.1,0.832665880972917
37.11,0.836332496498728
37.12,0.840023155389957
37.13,0.843737812705147
37.14,0.847476420271809
37.15,0.851238926648605
37.16,0.855025277087866
37.17,0.858835413498379
37.18,0.86266927440845
37.19,0.866526794929466
37.2,0.870407906719648
37.21,0.874312537948308
37.22,0.878240613260518
37.23,0.882192053742141
37.24,0.886166776885391
37.25,0.890164696554885
37.26,0.894185722954149
37.27,0.898229762592685
37.28,0.90229671825359
37.29,0.90638648896177
37.3,0.910498969952727
37.31,0.914634052642008
37.32,0.918791624595293
37.33,0.922971569499134
37.34,0.927173767132459
37.35,0.931398093338769
37.36,0.935644419999083
37.37,0.939912615005673
37.38,0.944202542236613
37.39,0.948514061531181
37.4,0.952847028666034
37.41,0.957201295332402
37.42,0.961576709114059
37.43,0.965973113466287
37.44,0.970390347695865
37.45,0.974828246941917
37.46,0.979286642157896
37.47,0.983765360094492
37.48,0.98826422328372
37.49,0.992783050024028
37.5,0.997321654366517
37.51,1.00187984610238
37.52,1.00645743075136
37.53,1.01105420955161
37.54,1.01566997945057
37.55,1.02030453309716
37.56,1.0249576588353
37.57,1.02962914069863
37.58,1.03431875840658
37.59,1.03902628736177
37.6,1.04375149864878
37.61,1.04849415903429
37.62,1.05325403096861
37.63,1.05803087258865
37.64,1.06282443772236
37.65,1.0676344758946
