"Freq [GHz]","ReflectanceTM []"
30,0.989061555029442
30.01,0.989042200232166
30.02,0.989022908921249
30.03,0.98900368115759
30.04,0.98898451700207
30.05,0.988965416515574
30.06,0.988946379758915
30.07,0.988927406792968
30.08,0.988908497678557
30.09,0.988889652476476
30.1,0.988870871247524
30.11,0.988852154052498
30.12,0.988833500952132
30.13,0.988814912007196
30.14,0.988796387278413
30.15,0.988777926826512
30.16,0.988759530712184
30.17,0.988741198996114
30.18,0.988722931738969
30.19,0.988704729001396
30.2,0.988686590844029
30.21,0.988668517327486
30.22,0.988650508512356
30.23,0.988632564459225
30.24,0.988614685228658
30.25,0.988596870881193
30.26,0.988579121477348
30.27,0.988561437077645
30.28,0.988543817742544
30.29,0.988526263532531
30.3,0.98850877450805
30.31,0.988491350729517
30.32,0.98847399225734
30.33,0.988456699151928
30.34,0.988439471473624
30.35,0.988422309282774
30.36,0.9884052126397
30.37,0.988388181604716
30.38,0.988371216238104
30.39,0.988354316600095
30.4,0.988337482750956
30.41,0.988320714750892
30.42,0.988304012660088
30.43,0.988287376538715
30.44,0.988270806446916
30.45,0.988254302444815
30.46,0.988237864592504
30.47,0.988221492950068
30.48,0.988205187577546
30.49,0.988188948534972
30.5,0.988172775882336
30.51,0.988156669679611
30.52,0.988140629986756
30.53,0.988124656863693
30.54,0.98810875037032
30.55,0.988092910566512
30.56,0.988077137512093
30.57,0.988061431266905
30.58,0.988045791890735
30.59,0.988030219443341
30.6,0.988014713984451
30.61,0.987999275573798
30.62,0.987983904271042
30.63,0.987968600135838
30.64,0.987953363227815
30.65,0.987938193606558
30.66,0.987923091331638
30.67,0.987908056462584
30.68,0.987893089058906
30.69,0.987878189180084
30.7,0.98786335688555
30.71,0.987848592234713
30.72,0.987833895286971
30.73,0.987819266101667
30.74,0.987804704738115
30.75,0.987790211255606
30.76,0.987775785713399
30.77,0.987761428170701
30.78,0.987747138686702
30.79,0.987732917320574
30.8,0.987718764131419
30.81,0.987704679178336
30.82,0.987690662520369
30.83,0.987676714216542
30.84,0.987662834325827
30.85,0.987649022907187
30.86,0.98763528001953
30.87,0.987621605721721
30.88,0.987608000072617
30.89,0.987594463131001
30.9,0.987580994955655
30.91,0.987567595605301
30.92,0.987554265138628
30.93,0.987541003614305
30.94,0.987527811090922
30.95,0.987514687627071
30.96,0.987501633281286
30.97,0.98748864811206
30.98,0.987475732177866
30.99,0.987462885537096
31,0.987450108248148
31.01,0.987437400369364
31.02,0.987424761959009
31.03,0.98741219307537
31.04,0.987399693776635
31.05,0.987387264120994
31.06,0.987374904166555
31.07,0.987362613971424
31.08,0.987350393593619
31.09,0.987338243091148
31.1,0.98732616252197
31.11,0.987314151943983
31.12,0.987302211415062
31.13,0.98729034099301
31.14,0.987278540735616
31.15,0.987266810700604
31.16,0.987255150945645
31.17,0.987243561528391
31.18,0.987232042506404
31.19,0.98722059393724
31.2,0.987209215878393
31.21,0.987197908387294
31.22,0.987186671521357
31.23,0.987175505337905
31.24,0.987164409894253
31.25,0.987153385247634
31.26,0.98714243145525
31.27,0.987131548574235
31.28,0.987120736661707
31.29,0.987109995774686
31.3,0.987099325970166
31.31,0.987088727305091
