"Freq [GHz]","ReflectanceTM []"
78.5,0.967290546508797
78.6,0.978176035289912
78.7,0.984702909828022
78.8,0.988708284354318
78.9,0.991251448519983
79,0.992919741438902
79.1,0.994044484844634
79.2,0.994818700209721
79.3,0.995358559847146
79.4,0.99573570786082
79.5,0.9959944744574
79.6,0.996160780495565
79.7,0.996245595486125
79.8,0.996242808660567
79.9,0.996116095117196
80,0.995750253171637
80.1,0.994735747361257
80.2,0.990841332757554
80.3,0.942391648111585
80.4,0.964616407536242
80.5,0.99239104703384
80.6,0.995353229830294
80.7,0.996198360846615
80.8,0.996539851081756
80.9,0.996701030657264
81,0.996781377586001
81.1,0.996820590656602
81.2,0.996838050937612
81.3,0.996845105713577
81.4,0.996849539302809
81.5,0.996857285390621
81.6,0.996872951432764
81.7,0.99689968792837
81.8,0.99693856894513
81.9,0.996987494029912
82,0.99703953515254
82.1,0.997080586381184
82.2,0.997086108593008
82.3,0.997016687368337
82.4,0.996812035308627
82.5,0.996382971554483
82.6,0.996432976891531
82.7,0.996403981817411
82.8,0.996306869494651
82.9,0.996150035122248
83,0.995939344020487
83.1,0.995678065822238
83.2,0.995366793904236
83.3,0.995003381929525
83.4,0.994582975507429
83.5,0.994098305636573
83.6,0.993540569631547
83.7,0.992901480572669
83.8,0.992177392436499
83.9,0.991376583231548
84,0.990530102718743
84.1,0.989703716626112
84.2,0.989002546314103
84.3,0.988554810206978
84.4,0.988468411622323
84.5,0.988780488831737
84.6,0.989439985780653
84.7,0.990340616060615
84.8,0.991377973360642
84.9,0.99249728185969
85,0.993727255479251
85.1,0.995007019667997
85.2,0.974994991294275
85.3,0.989407213761184
85.4,0.992346746566172
85.5,0.993582572535009
85.6,0.994387064358215
85.7,0.99503271930253
85.8,0.995601929638073
85.9,0.995713239795277
86,0.988623321895575
86.1,0.990318656209462
86.2,0.992975985766467
86.3,0.993993345626196
86.4,0.994533350025217
86.5,0.994879928659232
86.6,0.995128292445492
86.7,0.995319043102135
86.8,0.995472576633943
86.9,0.995600381378876
87,0.995709444406764
87.1,0.995804163750563
87.2,0.995887161379687
87.3,0.995959393653603
87.4,0.996019336502057
87.5,0.996059785456341
87.6,0.996055740758301
87.7,0.995906201278562
87.8,0.994976984689345
87.9,0.9782049427883
88,0.981446658160783
88.1,0.993504732559392
88.2,0.994977933825759
88.3,0.995476765379661
88.4,0.995722258473399
88.5,0.995870681894399
88.6,0.995973901424035
88.7,0.996053555030208
88.8,0.996116359959514
88.9,0.996129872463821
89,0.995434620417182
89.1,0.96817454004658
89.2,0.994520363553031
89.3,0.995333387053324
89.4,0.995506624988168
89.5,0.995468560907407
89.6,0.995179104715173
89.7,0.99413758778415
89.8,0.987176751265147
89.9,0.828752293569029
90,0.991077719652354
