"Freq [GHz]","ReflectanceTE []"
32.64,0.999761379883388
32.65,0.999760914729169
32.66,0.999760447654904
32.67,0.999759978692894
32.68,0.999759507875522
32.69,0.999759035235144
32.7,0.999758560804147
32.71,0.999758084614953
32.72,0.999757606699973
32.73,0.999757127091625
32.74,0.999756645822323
32.75,0.999756162924463
32.76,0.999755678430447
32.77,0.99975519237264
32.78,0.999754704783376
32.79,0.999754215694988
32.8,0.999753725139729
32.81,0.999753233149862
32.82,0.999752739757559
32.83,0.999752244994974
32.84,0.999751748894194
32.85,0.999751251487227
32.86,0.999750752806045
32.87,0.999750252882524
32.88,0.999749751748489
32.89,0.999749249435678
32.9,0.999748745975724
32.91,0.999748241400195
32.92,0.99974773574056
32.93,0.999747229028185
32.94,0.999746721294343
32.95,0.999746212570186
32.96,0.999745702886758
32.97,0.999745192275011
32.98,0.999744680765747
32.99,0.999744168389665
33,0.999743655177323
33.01,0.999743141159162
33.02,0.999742626365471
33.03,0.999742110826413
33.04,0.999741594572007
33.05,0.999741077632104
33.06,0.999740560036446
33.07,0.99974004181458
33.08,0.999739522995924
33.09,0.999739003609713
33.1,0.999738483685039
33.11,0.999737963250793
33.12,0.999737442335727
33.13,0.999736920968414
33.14,0.999736399177225
33.15,0.999735876990373
33.16,0.999735354435871
33.17,0.999734831541545
33.18,0.999734308335049
33.19,0.999733784843835
33.2,0.999733261095128
33.21,0.999732737115992
33.22,0.999732212933281
33.23,0.999731688573619
33.24,0.999731164063453
33.25,0.999730639428991
33.26,0.999730114696244
33.27,0.999729589891011
33.28,0.999729065038846
33.29,0.999728540165115
33.3,0.999728015294937
33.31,0.999727490453222
33.32,0.999726965664621
33.33,0.999726440953583
33.34,0.999725916344319
33.35,0.999725391860785
33.36,0.999724867526732
33.37,0.999724343365627
33.38,0.99972381940075
33.39,0.999723295655088
33.4,0.999722772151402
33.41,0.999722248912207
33.42,0.999721725959774
33.43,0.999721203316104
33.44,0.99972068100295
33.45,0.999720159041812
33.46,0.999719637453951
33.47,0.999719116260344
33.48,0.999718595481707
33.49,0.999718075138527
33.5,0.999717555250983
33.51,0.999717035839013
33.52,0.999716516922309
33.53,0.999715998520249
33.54,0.999715480651984
33.55,0.999714963336352
33.56,0.999714446591968
33.57,0.999713930437148
33.58,0.999713414889934
33.59,0.999712899968095
33.6,0.999712385689138
33.61,0.999711872070265
33.62,0.999711359128419
33.63,0.999710846880262
33.64,0.999710335342184
33.65,0.999709824530283
33.66,0.999709314460362
33.67,0.999708805147976
33.68,0.999708296608376
33.69,0.999707788856522
33.7,0.999707281907113
33.71,0.999706775774542
33.72,0.999706270472929
33.73,0.999705766016104
33.74,0.999705262417607
33.75,0.999704759690704
33.76,0.999704257848351
33.77,0.999703756903229
33.78,0.999703256867746
33.79,0.99970275775399
33.8,0.999702259573798
33.81,0.999701762338685
33.82,0.999701266059885
33.83,0.999700770748354
33.84,0.999700276414749
33.85,0.999699783069458
33.86,0.999699290722543
33.87,0.999698799383803
33.88,0.999698309062753
33.89,0.999697819768591
33.9,0.999697331510239
33.91,0.999696844296363
33.92,0.999696358135273
33.93,0.999695873035057
33.94,0.999695389003479
33.95,0.99969490604801
33.96,0.999694424175862
33.97,0.999693943393947
33.98,0.999693463708861
33.99,0.999692985126965
34,0.999692507654302
34.01,0.999692031296622
34.02,0.999691556059426
34.03,0.999691081947897
34.04,0.999690608966944
34.05,0.999690137121191
34.06,0.999689666415
34.07,0.999689196852408
34.08,0.99968872843723
34.09,0.999688261172944
34.1,0.999687795062773
34.11,0.999687330109676
