"Freq [GHz]","ReflectanceTM []"
33.78,0.999815075931545
33.79,0.999814865304344
33.8,0.999814654879283
33.81,0.999814444657983
33.82,0.999814234642004
33.83,0.999814024832847
33.84,0.999813815231937
33.85,0.999813605840654
33.86,0.999813396660271
33.87,0.999813187692028
33.88,0.999812978937097
33.89,0.999812770396555
33.9,0.999812562071437
33.91,0.999812353962735
33.92,0.999812146071313
33.93,0.999811938398038
33.94,0.999811730943673
33.95,0.999811523708919
33.96,0.999811316694432
33.97,0.999811109900803
33.98,0.999810903328523
33.99,0.999810696978074
34,0.999810490849848
34.01,0.999810284944161
34.02,0.999810079261308
34.03,0.999809873801489
34.04,0.99980966856485
34.05,0.99980946355148
34.06,0.999809258761425
34.07,0.999809054194629
34.08,0.999808849851038
34.09,0.999808645730481
34.1,0.999808441832753
34.11,0.999808238157608
34.12,0.99980803470471
34.13,0.999807831473686
34.14,0.999807628464109
34.15,0.999807425675486
34.16,0.999807223107258
34.17,0.999807020758857
34.18,0.999806818629596
34.19,0.999806616718785
34.2,0.999806415025649
34.21,0.999806213549379
34.22,0.999806012289116
34.23,0.999805811243907
34.24,0.999805610412814
34.25,0.999805409794784
34.26,0.999805209388759
34.27,0.999805009193617
34.28,0.999804809208166
34.29,0.999804609431179
34.3,0.999804409861394
34.31,0.999804210497479
34.32,0.999804011338074
34.33,0.999803812381743
34.34,0.99980361362703
34.35,0.99980341507242
34.36,0.99980321671636
34.37,0.999803018557243
34.38,0.999802820593405
34.39,0.999802622823174
34.4,0.999802425244807
34.41,0.999802227856513
34.42,0.999802030656467
34.43,0.99980183364282
34.44,0.999801636813646
34.45,0.99980144016701
34.46,0.999801243700898
34.47,0.999801047413305
34.48,0.999800851302152
34.49,0.999800655365311
34.5,0.999800459600659
34.51,0.99980026400599
34.52,0.999800068579092
34.53,0.999799873317699
34.54,0.999799678219511
34.55,0.999799483282189
34.56,0.999799288503373
34.57,0.999799093880639
34.58,0.99979889941157
34.59,0.999798705093676
34.6,0.99979851092446
34.61,0.999798316901372
34.62,0.99979812302185
34.63,0.999797929283287
34.64,0.999797735683044
34.65,0.999797542218456
34.66,0.999797348886837
34.67,0.999797155685442
34.68,0.999796962611537
34.69,0.999796769662321
34.7,0.999796576834998
34.71,0.999796384126716
34.72,0.999796191534617
34.73,0.999795999055815
34.74,0.999795806687389
34.75,0.99979561442638
34.76,0.999795422269845
34.77,0.999795230214784
34.78,0.999795038258179
34.79,0.99979484639699
34.8,0.999794654628153
34.81,0.9997944629486
34.82,0.999794271355217
34.83,0.999794079844881
34.84,0.999793888414442
34.85,0.999793697060738
34.86,0.999793505780592
34.87,0.999793314570792
34.88,0.999793123428117
34.89,0.999792932349336
34.9,0.999792741331181
34.91,0.999792550370384
34.92,0.999792359463658
34.93,0.999792168607695
34.94,0.999791977799185
34.95,0.999791787034781
34.96,0.999791596311139
34.97,0.999791405624904
34.98,0.999791214972699
34.99,0.999791024351124
35,0.999790833756802
35.01,0.999790643186307
35.02,0.999790452636227
35.03,0.999790262103125
35.04,0.999790071583561
35.05,0.999789881074087
35.06,0.999789690571245
35.07,0.999789500071556
35.08,0.999789309571555
35.09,0.999789119067755
35.1,0.99978892855668
35.11,0.999788738034819
35.12,0.999788547498671
35.13,0.999788356944734
35.14,0.999788166369489
35.15,0.999787975769438
35.16,0.999787785141038
35.17,0.99978759448078
35.18,0.999787403785141
35.19,0.999787213050575
35.2,0.999787022273575
35.21,0.999786831450587
35.22,0.999786640578094
35.23,0.999786449652551
35.24,0.999786258670435
35.25,0.999786067628214
35.26,0.999785876522344
35.27,0.999785685349297
35.28,0.999785494105557
35.29,0.999785302787575
35.3,0.999785111391851
35.31,0.999784919914845
35.32,0.999784728353055
35.33,0.999784536702965
35.34,0.999784344961067
35.35,0.999784153123841
35.36,0.99978396118781
35.37,0.999783769149477
35.38,0.999783577005347
35.39,0.999783384751948
35.4,0.999783192385811
35.41,0.999782999903457
35.42,0.999782807301447
35.43,0.999782614576321
35.44,0.999782421724638
35.45,0.99978222874298
35.46,0.999782035627917
35.47,0.999781842376035
35.48,0.999781648983941
35.49,0.999781455448235
35.5,0.999781261765544
35.51,0.999781067932508
35.52,0.999780873945759
35.53,0.999780679801971
35.54,0.999780485497787
35.55,0.999780291029918
35.56,0.999780096395038
35.57,0.999779901589883
